"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3220000","322000003720190029","20190404","","01","영업/정상","0000","정상","","","","","02-6053-6052","0","","서울특별시 강남구 일원동 719 푸른마을아파트 상가동 102호","서울특별시 강남구 일원로14길 25 상가동 102호 (일원동 푸른마을아파트)","06356","수정동물병원","20200806094200","U","2019-12-08 00:08:00.0","","207082.852867151","442411.500091131","","","","",""
"3070000","307000003720200010","20200806","","01","영업/정상","0000","정상","","","","","02-988-0416","0","","서울특별시 성북구 길음동 498-1 래미안길음센터피스","서울특별시 성북구 숭인로 50 1상가동 1층 1120호 (길음동 래미안길음센터피스)","02727","낭만고양이 성북점","20200812154513","U","2019-12-07 23:04:00.0","","202363.57347174","456453.529194786","","","","",""
"3060000","306000003720200009","20200826","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 중랑구 신내동 317-6","서울특별시 중랑구 신내로16길 76 107호 (신내동)","02053","내안에너있DOG","20200826133046","I","2019-12-07 22:08:00.0","","208768.62849719","456722.558438482","","","","",""
"3230000","323000003720200022","20200831","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 송파구 문정동 620 송파 푸르지오시티","서울특별시 송파구 새말로 62 송파 푸르지오시티 2층 216호 (문정동)","05841","제이온 펫트리밍","20200831154554","I","2019-12-09 00:02:00.0","","210654.50616628","442070.575741668","","","","",""
"3130000","313000003720200003","20200130","","03","폐업","0002","폐업","20200828","","","","070-7543-2256","0","","서울특별시 마포구 서교동 364-1","서울특별시 마포구 와우산로21길 21 4층 (서교동)","04041","땡스어라이크","20200831153110","U","2019-12-09 00:02:00.0","","193098.749972269","449999.40068353","","","","",""
"3230000","323000003720110003","20110701","","01","영업/정상","0000","정상","","","","","070-8870-8245","0","","서울특별시 송파구 문정동 *** 가든파이브툴 지하*층","서울특별시 송파구 충민로 ** 지하*층 (문정동 가든파이브툴)","05840","몰리스펫샵 코리아퍼피 가든점","20210722111637","U","2020-12-06 22:04:00.0","","210480.282018702","441833.16323518","","","","",""
"3200000","320000003720180050","20180914","","03","폐업","0002","폐업","20200603","","","","02-887-1575","0","","서울특별시 관악구 신림동 10-631번지 1층","서울특별시 관악구 남부순환로 1678 1층 (신림동)","08780","이로동물병원","20200603165544","U","2019-12-06 00:05:00.0","","194342.263827145","442448.563337722","","","","",""
"3200000","320000003720180041","20180814","","01","영업/정상","0000","정상","","","","","02-874-3535","0","","서울특별시 관악구 봉천동 961-15번지 1층","서울특별시 관악구 남부순환로191길 10 1층 (봉천동)","08756","양지동물병원","20200603075844","U","2019-12-06 00:05:00.0","","194134.535285007","442629.052198531","","","","",""
"3200000","320000003720180040","20180814","","01","영업/정상","0000","정상","","","","","02-874-3535","0","","서울특별시 관악구 봉천동 961-15번지 1층","서울특별시 관악구 남부순환로191길 10 1층 (봉천동)","08756","양지동물병원","20200603080551","U","2019-12-06 00:05:00.0","","194134.535285007","442629.052198531","","","","",""
"3220000","322000003720200024","20200708","","01","영업/정상","0000","정상","","","","","02-6497-3633","0","","서울특별시 강남구 역삼동 687-8 제이플러스","서울특별시 강남구 언주로106길 13 1층 (역삼동 제이플러스)","06144","조이피아","20200708130119","I","2019-12-06 23:00:00.0","","203543.74802274","445089.142635057","","","","",""
"3220000","322000003720190081","20191016","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강남구 논현동 198-20","서울특별시 강남구 강남대로112길 11 1층 (논현동)","06120","루피퍼피 강아지 강남점","20210517105251","U","2020-12-04 23:09:00.0","","202161.235372399","444814.440071409","","","","",""
"3230000","323000003720200034","20201207","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 송파구 송파동 *** 한국원예기술정보셴타","서울특별시 송파구 송파대로**길 * 한국원예기술정보셴타 *층 (송파동)","05676","화이트 퍼피 강아지 송파점","20210728145400","U","2020-12-06 21:00:00.0","","209852.058793191","444269.078236866","","","","",""
"3230000","323000003720190015","20190305","","03","폐업","0002","폐업","20210611","","","","02-449-2700","0","","서울특별시 송파구 문정동 30-13","서울특별시 송파구 동남로6길 22 2층 (문정동)","05804","몽타운","20210611173722","U","2020-12-05 23:03:00.0","","210988.263053123","442926.380560308","","","","",""
"3200000","320000003720180044","20180820","","01","영업/정상","0000","정상","","","","","02-889-0575","0","","서울특별시 관악구 봉천동 923-23번지","서울특별시 관악구 남부순환로 1747-1 (봉천동)","08757","형제종합동물병원","20200604125552","U","2019-12-06 00:06:00.0","","194993.179667198","442244.266085433","","","","",""
"3080000","308000003720180014","20180607","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강북구 수유동 248-35번지","서울특별시 강북구 한천로 1103 2층 (수유동)","01043","꽃보다 개","20200604172745","U","2019-12-06 00:06:00.0","","201781.373358123","460166.629217976","","","","",""
"3080000","308000003720180012","20180607","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강북구 수유동 248-35번지","서울특별시 강북구 한천로 1103 2층 (수유동)","01043","꽃보다 개","20200604144406","U","2019-12-06 00:06:00.0","","201781.373358123","460166.629217976","","","","",""
"3080000","308000003720180013","20180607","","03","폐업","0002","폐업","20200604","","","","","0","","서울특별시 강북구 수유동 248-35번지","서울특별시 강북구 한천로 1103 2층 (수유동)","01043","꽃보다 개","20200604113235","U","2019-12-06 00:06:00.0","","201781.373358123","460166.629217976","","","","",""
"3090000","309000003720200004","20200228","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 도봉구 방학동 687-35","서울특별시 도봉구 도봉로145길 33 1층 (방학동)","01345","너희가 푸들이라서 좋아","20200708200227","U","2019-12-06 23:00:00.0","","203513.206650981","462458.483481315","","","","",""
"3000000","300000003720160003","20160824","","01","영업/정상","0000","정상","","","","","","0","","","서울특별시 종로구 청계천로 331 D동 1층 19호 (창신동)","03120","한밭애조원","20160824173502","I","2018-08-31 23:59:59.0","","201236.543011311    ","451980.76162207     ","동물판매업","판매 ","","000",""
"3000000","300000003720110001","20111028","","03","폐업","0002","폐업","20121114","","","","733-4555","0","","서울특별시 종로구 무악동 82번지 무악현대아파트 상가1층동 107호","","","꼬꼬마 애견샵","20140312152257","I","2018-08-31 23:59:59.0","","196467.975088253    ","452566.134030104    ","동물판매업","판매 ","","000",""
"3000000","300000003720160001","20160824","","01","영업/정상","0000","정상","","","","","","0","","","서울특별시 종로구 청계천로 331 D동 1층 14호 (창신동)","03120","가든조류원","20181127101612","U","2018-11-29 02:40:00.0","","201236.543011311    ","451980.76162207     ","동물판매업","판매 ","","000",""
"3000000","300000003720160004","20160824","","01","영업/정상","0000","정상","","","","","","0","","","서울특별시 종로구 청계천로 331 D동 1층 22호 (창신동)","03120","미화조류","20160824173602","I","2018-08-31 23:59:59.0","","201236.543011311    ","451980.76162207     ","동물판매업","판매 ","","000",""
"3000000","300000003720180001","20180427","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 종로구 이화동 122-1번지 3층 ","서울특별시 종로구 율곡로 223 3층 (이화동)","03100","퍼플캣","20180427161825","I","2018-08-31 23:59:59.0","","200255.003244395    ","452667.264893433    ","동물판매업","위탁관리 ","","000",""
"3000000","300000003720160005","20160824","","01","영업/정상","0000","정상","","","","","02-763-1103","0","","","서울특별시 종로구 청계천로 331 D동 1층 32호 (창신동)","03120","삼성조류","20160824173653","I","2018-08-31 23:59:59.0","","201236.543011311    ","451980.76162207     ","동물판매업","판매 ","","000",""
"3000000","300000003720180012","20180921","","01","영업/정상","0000","정상","","","","","02-3672-8441","0","","서울특별시 종로구 명륜2가 14-1번지 ","서울특별시 종로구 창경궁로 261 (명륜2가)","03075","대학로동물병원","20180921091819","I","2018-09-21 23:59:59.0","","199947.178659037    ","453593.826987348    ","동물판매업","미용 ","","000",""
"3000000","300000003720180011","20180921","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 종로구 동숭동 129-134번지 ","서울특별시 종로구 낙산길 17 (동숭동)","03085","홍주스컵","20180921091705","I","2018-09-21 23:59:59.0","","200408.419197526    ","453144.519090577    ","동물판매업","미용 ","","000",""
"3000000","300000003720180009","20180913","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 종로구 창신동 79-4번지 ","서울특별시 종로구 지봉로 55-1 (창신동)","03103","아지나라","20180913161358","U","2018-09-13 23:59:59.0","","201303.596690751    ","452530.995049842    ","동물판매업","미용 ","","000",""
"3000000","300000003720180010","20180918","","01","영업/정상","0000","정상","","","","","02-735-9088","0","","서울특별시 종로구 홍파동 42-13번지 경희궁자이 2단지 ","서울특별시 종로구 송월길 99 2229호 (홍파동 경희궁자이 2단지)","03165","경희궁바른동물병원","20180918163352","U","2018-09-18 23:59:59.0","","196711.145267511    ","452114.866901807    ","동물판매업","위탁관리 미용 ","","000",""
"3000000","300000003720180008","20180912","","01","영업/정상","0000","정상","","","","","02-379-7575","0","","서울특별시 종로구 신영동 1-11번지 ","서울특별시 종로구 진흥로 477-1 (신영동)","03007","월드펫동물병원","20180912173143","U","2018-09-12 23:59:59.0","","196470.449471829    ","455970.888515918    ","동물판매업","위탁관리 미용 ","","000",""
"3000000","300000003720180016","20181017","","01","영업/정상","0000","정상","","","","","02-742-4806","0","","서울특별시 종로구 숭인동 65-17번지 ","서울특별시 종로구 지봉로 56-1 1층 (숭인동)","03113","Dog star","20181017152722","I","2018-10-19 02:35:56.0","","201335.490343284    ","452532.491900794    ","동물판매업","미용 ","","000",""
"3000000","300000003720180014","20181004","","01","영업/정상","0000","정상","","","","","02-722-8275","0","","서울특별시 종로구 효자동 31번지 ","서울특별시 종로구 자하문로 66-2 (효자동)","03042","광화문동물병원","20181218102214","U","2018-12-20 02:40:00.0","","197162.936027212    ","452693.524321734    ","동물판매업","미용 ","","000",""
"3090000","309000003720190020","20190920","","03","폐업","0002","폐업","","","","","","0","","서울특별시 도봉구 쌍문동 315-100 한솔드림빌","서울특별시 도봉구 도봉로109길 105 A동 402호 (쌍문동 한솔드림빌)","01445","한정욱펫택시","20201023151405","U","2019-10-30 22:05:00.0","","202457.594142552","460718.136706738","","","","",""
"3000000","300000003720180013","20181004","","01","영업/정상","0000","정상","","","","","02-735-7530","0","","서울특별시 종로구 내자동 125-3번지 ","서울특별시 종로구 사직로12길 2 (내자동)","03169","누리봄동물병원","20181004170239","I","2018-10-06 02:36:02.0","","197374.347630839    ","452611.452584222    ","동물판매업","위탁관리 미용 ","","000",""
"3000000","300000003720180015","20181016","","01","영업/정상","0000","정상","","","","","02-792-7984","0","","서울특별시 종로구 화동 98번지 ","서울특별시 종로구 북촌로5가길 18 2 3층 (화동)","03053","집사의 하루 북촌점","20181016171259","I","2018-10-18 02:35:31.0","","198347.210186346    ","453115.086357308    ","동물판매업","전시 ","","000",""
"3220000","322000003720190044","20190502","","03","폐업","0002","폐업","20201023","","","","02-6338-8786","0","","서울특별시 강남구 청담동 123-17 청맥빌딩 1층","서울특별시 강남구 도산대로89길 25 청맥빌딩 1층 (청담동)","06012","아담스펫 강아지 강남점","20201023170635","U","2019-10-30 22:05:00.0","","204463.749221799","447106.051788076","","","","",""
"3000000","300000003720190002","20190221","","01","영업/정상","0000","정상","","","","","02-744-2704","0","","서울특별시 종로구 숭인동 56-47번지 ","서울특별시 종로구 지봉로12길 49 (숭인동)","03108","뉴골드","20190221100456","I","2019-02-23 02:21:58.0","","201352.174478       ","452895.318057526    ","동물판매업","생산 ","","000",""
"3000000","300000003720180018","20181101","","03","폐업","0002","폐업","20210203","","","","","0","","서울특별시 종로구 명륜4가 8-1","서울특별시 종로구 대명길 9 5층 (명륜4가)","03078","금고양이카페","20210203140139","U","2020-12-02 00:05:00.0","","200013.660313627","453450.695152508","","","","",""
"3000000","300000003720190005","20190510","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 종로구 명륜2가 237번지 명륜동주상복합아남아파트 ","서울특별시 종로구 혜화로3길 5 301동 상가 109호 (명륜2가 명륜동주상복합아남아파트)","03075","레인독","20190510161725","I","2019-05-12 02:20:43.0","","199954.044722095    ","453701.572334399    ","동물판매업","판매 미용 ","","000",""
"3000000","300000003720190004","20190409","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 종로구 숭인동 61-3번지 ","서울특별시 종로구 지봉로8길 19-2 (숭인동)","03109","강아지백과사전@고양이백과사전","20190409174419","I","2019-04-26 02:20:49.0","","201389.760660214    ","452601.258341923    ","동물판매업","생산 ","","000",""
"3000000","300000003720190006","20190724","","01","영업/정상","0000","정상","","","","","02-6959-3965","0","","서울특별시 종로구 숭인동 200-6번지 태정빌딩 ","서울특별시 종로구 종로 394 태정빌딩 2층 202호 (숭인동)","03115","한국반려동물아카데미뷰티샵","20190724134332","I","2019-07-26 02:21:45.0","","201809.67645682     ","452460.718015096    ","동물판매업","미용 ","","000",""
"3000000","300000003720190007","20191018","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 종로구 평창동 475-14번지 ","서울특별시 종로구 평창35길 9 (평창동)","03004","GECOS(개코스)","20191018130319","I","2019-11-20 00:23:19.0","","197514.970368381    ","456817.931202594    ","동물판매업","운송 ","","000",""
"3000000","300000003720180004","20180820","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 종로구 필운동 290번지 ","서울특별시 종로구 사직로8길 5-2 1층 101호 (필운동)","03169","서촌도그살롱","20180820170059","I","2018-08-31 23:59:59.0","","197247.96898135     ","452558.984058705    ","동물판매업","위탁관리 ","","000",""
"3000000","300000003720180003","20180820","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 종로구 필운동 290번지 ","서울특별시 종로구 사직로8길 5-2 1층 101호 (필운동)","03169","서촌도그살롱","20180820165727","I","2018-08-31 23:59:59.0","","197247.96898135     ","452558.984058705    ","동물판매업","미용 ","","000",""
"3000000","300000003720150001","20150311","","04","취소/말소/만료/정지/중지","0004","말소","20160323","","","","02-904-3333","0","","서울특별시 종로구 숭인동 1236번지 ","서울특별시 종로구 보문로 15 (숭인동)","03111","월드컵애견","20160323094705","I","2018-08-31 23:59:59.0","","201959.524603547    ","452746.432287728    ","동물판매업","판매 ","","F00",""
"3000000","300000003720180006","20180831","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 종로구 창신동 643-2번지 ","서울특별시 종로구 창신길 79 (창신동)","03097","이쁜아이","20180831171337","I","2018-08-31 23:59:59.0","","200862.684          ","452562.581          ","동물판매업","미용 ","","000",""
"3000000","300000003720180005","20180830","","01","영업/정상","0000","정상","","","","","02-391-4575","0","","서울특별시 종로구 홍지동 127-7번지 ","서울특별시 종로구 자하문로 293 (홍지동)","03021","북악동물병원","20180830173718","I","2018-08-31 23:59:59.0","","196420.140799836    ","455175.041431888    ","동물판매업","위탁관리 미용 ","","000",""
"3000000","300000003720180002","20180807","","01","영업/정상","0000","정상","","","","","02-765-4612","0","","서울특별시 종로구 숭인동 61-106번지 ","서울특별시 종로구 지봉로 72-1 (숭인동)","03109","나나애견미용","20180807164821","I","2018-08-31 23:59:59.0","","201319.023034253    ","452687.591012716    ","동물판매업","미용 ","","000",""
"3000000","300000003720180007","20180911","","01","영업/정상","0000","정상","","","","","02-762-7201","0","","서울특별시 종로구 동숭동 1-113번지 ","서울특별시 종로구 대학로10길 12 6층 (동숭동)","03086","미어켓파크","20190214140109","U","2019-02-16 02:40:00.0","","200178.724251664    ","453254.499540614    ","동물판매업","전시 ","","L00",""
"3000000","300000003720100001","20101001","","03","폐업","0002","폐업","20160112","","","","379-7575","","","서울특별시 종로구 신영동 249-6번지 ","","","월드펫동물병원","20160112143639","I","2018-08-31 23:59:59.0","","196444.558512343    ","455996.128787691    ","동물판매업","판매 ","","000",""
"3000000","300000003720080002","20081008","","03","폐업","0002","폐업","20160129","","","","392-0345","0","","서울특별시 종로구 무악동 47-5번지 ","서울특별시 종로구 통일로 228 (무악동)","03030","명품애견","20160129170606","I","2018-08-31 23:59:59.0","","196359.631306191    ","452323.857809052    ","동물판매업","판매 ","","000",""
"3040000","304000003720180024","20180615","","01","영업/정상","0000","정상","","","","","02-467-3673","0","","서울특별시 광진구 화양동 216","서울특별시 광진구 광나루로 392-1 (화양동)","05009","피카소 동물병원 미용","20201126095339","U","2019-11-02 00:03:00.0","","206405.844680642","449450.171000912","","","","",""
"3000000","300000003720080001","20080908","","03","폐업","0002","폐업","20101231","","","","","","","서울특별시 종로구 명륜1가 36-3번지 ","","","퍼피앤피플","20101231133405","I","2018-08-31 23:59:59.0","","199897.873410763    ","453933.833204488    ","동물판매업","판매 ","","000",""
"3000000","300000003720180019","20181211","","03","폐업","0002","폐업","20191014","","","","","0","","서울특별시 종로구 신영동 143번지 부민베스트빌라 B102호","서울특별시 종로구 세검정로6길 75-3 B102호 (신영동 부민베스트빌라)","03018","맨즈펫","20191016170619","U","2019-11-20 02:40:00.0","","196608.39361802     ","455342.039248135    ","동물판매업","운송 ","","000",""
"3000000","300000003720190003","20190324","","03","폐업","0002","폐업","20210405","","","","","0","","서울특별시 종로구 신영동 7-1 평창선그린","서울특별시 종로구 평창1길 19-1 101동 301호 (신영동 평창선그린)","03008","오묘한집고양이호텔","20210405172018","U","2020-12-04 00:07:00.0","","196626.08647978","455831.205972998","","","","",""
"3200000","320000003720210006","20210629","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 관악구 봉천동 1688-145","서울특별시 관악구 남부순환로247다길 17 101호 (봉천동)","08801","알펫드라이버","20210629144840","I","2020-12-07 00:01:00.0","","196923.000885696","441699.642851644","","","","",""
"3000000","300000003720180021","20181227","","03","폐업","0002","폐업","20181227","","","","02-743-0050","0","","서울특별시 종로구 창신동 703번지 창신쌍용아파트 2지구 ","서울특별시 종로구 낙산길 198 2단지 상가동 4층 6호 (창신동 창신쌍용아파트 2지구)","03092","몽샵","20181227171332","I","2019-01-22 02:21:19.0","","200971.425717609    ","453113.875178674    ","동물판매업","위탁관리 미용 ","","000",""
"3000000","300000003720160002","20160824","","01","영업/정상","0000","정상","","","","","","0","","","서울특별시 종로구 청계천로 331 D동 1층 15호 (창신동)","03120","형제조류","20160824173035","I","2018-08-31 23:59:59.0","","201236.543011311    ","451980.76162207     ","동물판매업","판매 ","","000",""
"3010000","301000003720080016","20081031","","04","취소/말소/만료/정지/중지","0004","말소","","","","","2279-1016","0","","서울특별시 중구 묵정동 32-7번지 ","서울특별시 중구 퇴계로 246 (묵정동)","100380","파빌론애견","20180427090652","I","2018-08-31 23:59:59.0","","199865.756125116    ","451102.390346095    ","동물판매업","판매 ","","000",""
