"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3220000","322000001120140003","20140508","","03","폐업","0002","폐업","20171109","","","","555-7765","","","서울특별시 강남구 역삼동 820-8번지 1층일부 ","서울특별시 강남구 강남대로 408 (역삼동 1층일부)","06134","분스약국","20171109130558","I","2018-08-31 23:59:59.0","","202368.645251951    ","444112.951929435    ","동물약국","","","000",""
"3220000","322000001120140002","20140418","","03","폐업","0002","폐업","20170203","","","","02-514-0777","0","","서울특별시 강남구 신사동 580번지 아세아빌딩 105호 ","서울특별시 강남구 압구정로 164 (신사동 아세아빌딩 105호)","06030","압구정온누리약국","20170203133357","I","2018-08-31 23:59:59.0","","202376.64           ","447142.165          ","동물약국","","","000",""
"3220000","322000001120130049","20131217","","03","폐업","0002","폐업","20160923","","","","02-577-6568","","","서울특별시 강남구 개포동 660-4번지 개포1차지구아파트주구센타 A-204 ","서울특별시 강남구 개포로 310 (개포동 개포1차지구아파트주구센타 A-204)","06321","강남사랑약국","20160923134839","I","2018-08-31 23:59:59.0","","205091.275107039    ","442060.820705342    ","동물약국","","","000",""
"3220000","322000001120130048","20131211","","03","폐업","0002","폐업","20140515","","","","02-485-6540","","","서울특별시 강남구 신사동 597-4번지 101호","서울특별시 강남구 논현로160길 13 (신사동)","06025","메디팜압구정약국","20140515152733","I","2018-08-31 23:59:59.0","","202503.671679573    ","446727.727127649    ","동물약국","","","000",""
"3220000","322000001120130046","20131021","","03","폐업","0002","폐업","20141224","","","","445-0409","","","서울특별시 강남구 일원동 613번지 상록스토아 2층 ","서울특별시 강남구 영동대로4길 7 (일원동)","06346","후생약국","20141224111111","I","2018-08-31 23:59:59.0","","206530.339033181    ","443020.459854502    ","동물약국","","","000",""
"3220000","322000001120130042","20130830","","03","폐업","0002","폐업","20151019","","","","549-9536","","","서울특별시 강남구 논현동 193-8번지 ","서울특별시 강남구 논현로113길 13 (논현동)","06122","우창약국","20151019172412","I","2018-08-31 23:59:59.0","","202766.491643233    ","445118.182376556    ","동물약국","","","000",""
"3220000","322000001120130041","20130829","","03","폐업","0002","폐업","20150413","","","","070-4147-3039","","","서울특별시 강남구 역삼동 822-2번지 ","서울특별시 강남구 테헤란로 107 1층 (역삼동)","06134","뉴욕온누리약국","20150413111933","I","2018-08-31 23:59:59.0","","202464.608550042    ","444055.837185477    ","동물약국","","","000",""
"3220000","322000001120130040","20130818","","03","폐업","0002","폐업","20141120","","","","3462-3030","","","서울특별시 강남구 도곡동 957-11번지 2층 ","서울특별시 강남구 남부순환로 2615 2층 (도곡동)","06267","스타약국","20141120144730","I","2018-08-31 23:59:59.0","","203092.721986278    ","442550.634567769    ","동물약국","","","000",""
"3220000","322000001120050005","20050421","","03","폐업","0002","폐업","20070405","","","","02-576-2720","0","","서울특별시 강남구 포이동 184번지 ","","","강남녹십자약국","20070405164824","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3220000","322000001120050004","20050317","","03","폐업","0002","폐업","20081230","","","","02-562-3923","0","","서울특별시 강남구 역삼동 779-3   번지 ","","","유진약국","20081230161411","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3220000","322000001120050003","20050315","","03","폐업","0002","폐업","20101129","","","","02-542-7444","0","","서울특별시 강남구 압구정동 369-1번지 ","서울특별시 강남구 압구정로29길 71 (압구정동)","","온누리다인약국","20101129151007","I","2018-08-31 23:59:59.0","","202398.594377612    ","447864.763737276    ","동물약국","","","000",""
"3150000","315000001120200019","20201020","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강서구 마곡동 798-3 106-1호","서울특별시 강서구 공항대로 168 1층 106-1호 (마곡동)","07807","마곡스타약국","20201020151040","I","2019-10-30 22:02:00.0","","","","","","","",""
"3130000","313000001120200010","20201020","","01","영업/정상","0000","정상","","","","","","","","서울특별시 마포구 서교동 494","서울특별시 마포구 양화로 72 효성해링턴타워 118호 (서교동)","04044","셀약국","20201020184547","I","2019-10-30 22:02:00.0","","192555.052010668","449861.955802692","","","","",""
"3060000","306000001120200009","20201026","","01","영업/정상","0000","정상","","","","","02-435-3233","","","서울특별시 중랑구 망우동 490-9","서울특별시 중랑구 망우로 402 (망우동)","02163","황약국","20201026174420","I","2019-10-30 22:08:00.0","","208491.141675696","455172.164266377","","","","",""
"3230000","323000001120200020","20201026","","01","영업/정상","0000","정상","","","","","","","","서울특별시 송파구 거여동 566","서울특별시 송파구 양산로 40 102호 (거여동)","05773","다올약국","20201026141946","I","2019-10-30 22:08:00.0","","212699.322906961","443365.370620906","","","","",""
"3060000","306000001120200012","20201201","","01","영업/정상","0000","정상","","","","","02-432-3284","","","서울특별시 중랑구 중화동 303-14 그린빌딩","서울특별시 중랑구 동일로 775 그린빌딩 (중화동)","02102","세계로 약국","20201201154141","I","2019-11-02 00:03:00.0","","206936.570187916","455280.600452321","","","","",""
"3040000","304000001120200010","20201019","","01","영업/정상","0000","정상","","","","","02-466-8510","","","서울특별시 광진구 자양동 553-15","서울특별시 광진구 뚝섬로 503 1층 (자양동)","05076","새봄약국","20201019091518","I","2019-11-02 00:03:00.0","","205788.332713562","448212.127193771","","","","",""
"3220000","322000001120050002","20050224","","03","폐업","0002","폐업","20090106","","","","02-3413-1178","0","","서울특별시 강남구 수서동 724번지 로즈데일빌딩 1층 102호 ","서울특별시 강남구 광평로 280 (수서동로즈데일빌딩 1층 102호)","","종로보생당약국","20090106151437","I","2018-08-31 23:59:59.0","","209052.072465426    ","442797.138150563    ","동물약국","","","000",""
"3220000","322000001120040032","20041124","","03","폐업","0002","폐업","20120329","","","","02-543-8391","0","","서울특별시 강남구 신사동 583-3   번지 제이비미소빌딩 1층 107호 ","","","제이비미소약국","20120329145100","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3220000","322000001120040026","20040713","","03","폐업","0002","폐업","20060927","","","","02-544-8944","0","","서울특별시 강남구 압구정동 494번지 갤러리아백화점내 ","서울특별시 강남구 압구정로 343 (압구정동갤러리아백화점내)","","갤러리아백화점약국","20060927164141","I","2018-08-31 23:59:59.0","","203470.848439305    ","447369.579851952    ","동물약국","","","000",""
"3220000","322000001120040025","20040706","","03","폐업","0002","폐업","20061215","","","","02-558-5476","0","","서울특별시 강남구 대치동 943-16  번지 ","","","장생당약국","20061215093317","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3220000","322000001120180012","20180628","","03","폐업","0002","폐업","20180726","","","","070-8692-2049","","","서울특별시 강남구 신사동 535-10번지 1층 ","서울특별시 강남구 강남대로156길 45 1층 (신사동)","06034","힙스앤립스약국","20180727110433","I","2018-08-31 23:59:59.0","","201922.801071751    ","446331.220401544    ","동물약국","","","000",""
"3220000","322000001120130037","20130812","","03","폐업","0002","폐업","20140520","","","","569-0823","","","서울특별시 강남구 역삼동 650-2번지 대명빌딩 1층 역삼프라자약국 ","서울특별시 강남구 봉은사로 206 (역삼동 대명빌딩 1층 역삼프라자약국)","06135","역삼프라자약국","20140520132732","I","2018-08-31 23:59:59.0","","202994.42428667     ","445003.602901049    ","동물약국","","","000",""
"3220000","322000001120170018","20170929","","03","폐업","0002","폐업","20181205","","","","","","","서울특별시 강남구 수서동 736번지 신동아아파트상가 1층 112호 ","서울특별시 강남구 광평로47길 17 (수서동 신동아아파트상가 1층 112호 )","06352","청담한약국","20181205142625","U","2018-12-07 02:40:00.0","","208636.679822655    ","442768.485693217    ","동물약국","","","000",""
"3220000","322000001120170017","20170821","","03","폐업","0002","폐업","20180907","","","","02-3453-8171","","","서울특별시 강남구 역삼동 755번지 2층 25호 ","서울특별시 강남구 역삼로 310 2층 25호 (역삼동 한솔필리아)","06217","한솔인유로 온누리약국","20180910081259","U","2018-09-10 23:59:59.0","","204213.643236507    ","444113.028210915    ","동물약국","","","000",""
"3220000","322000001120150002","20150311","","03","폐업","0002","폐업","20191205","","","","025170129","","","서울특별시 강남구 신사동 664-7번지 ","서울특별시 강남구 선릉로 843 (신사동)","06018","갤러리아온누리약국","20191206151425","U","2019-12-08 02:40:00.0","","203483.217128108    ","447221.714595488    ","동물약국","","","000",""
"3220000","322000001120150001","20150211","","03","폐업","0002","폐업","20150227","","","","02-512-7262","","","서울특별시 강남구 청담동 118-17번지 네이처포엠 B104호","서울특별시 강남구 압구정로 461 B104호 (청담동 네이처포엠)","06011","청담와이약국","20150227173119","I","2018-08-31 23:59:59.0","","204106.015311916    ","447005.981863766    ","동물약국","","","000",""
"3220000","322000001120170009","20170524","","03","폐업","0002","폐업","20180829","","","","02-563-8383","","","서울특별시 강남구 역삼동 830-70번지 1층 ","서울특별시 강남구 역삼로7길 3 1층 (역삼동)","06243","라인약국","20180829214035","I","2018-08-31 23:59:59.0","","202852.532828866    ","443568.367988818    ","동물약국","","","000",""
"3220000","322000001120160013","20161018","","03","폐업","0002","폐업","20170327","","","","","","","서울특별시 강남구 역삼동 736-18번지 ","서울특별시 강남구 테헤란로20길 11 1층 (역삼동)","06236","올리브온누리약국","20170327174216","I","2018-08-31 23:59:59.0","","202984.123833238    ","444086.61266247     ","동물약국","","","000",""
"3220000","322000001120160009","20160808","","03","폐업","0002","폐업","20161223","","","","02-517-2513","0","","서울특별시 강남구 논현동 17-4번지 보림빌딩 지1층 ","서울특별시 강남구 강남대로 598 지1층 (논현동 보림빌딩)","06038","미플러스 약국","20170124090841","I","2018-08-31 23:59:59.0","","201724.754920521    ","445884.112215981    ","동물약국","","","000",""
"3220000","322000001120160006","20160616","","03","폐업","0002","폐업","20190530","","","","02-554-1737","","","서울특별시 강남구 역삼동 705-27번지 1층 ","서울특별시 강남구 테헤란로 337 1층 (역삼동)","06150","테헤란약국","20190530163741","U","2019-06-01 02:40:00.0","","204215.162571746    ","444731.386522359    ","동물약국","","","000",""
"3060000","306000001120170007","20170802","","03","폐업","0002","폐업","20201201","","","","02-432-3284","","","서울특별시 중랑구 중화동 303-14","서울특별시 중랑구 동일로 775 (중화동 그린빌딩)","02102","세계로 약국","20201201153938","U","2019-11-02 00:03:00.0","","206936.570187916","455280.600452321","","","","",""
"3220000","322000001120200035","20201021","","01","영업/정상","0000","정상","","","","","02-6401-9002","","","서울특별시 강남구 도곡동 950-8 1층","서울특별시 강남구 남부순환로359길 27 1층 (도곡동)","06266","스토리약국","20201021170057","I","2019-10-30 22:03:00.0","","203102.91280306","442703.622474797","","","","",""
"3220000","322000001120200036","20201021","","01","영업/정상","0000","정상","","","","","02-547-7876","","","서울특별시 강남구 신사동 575 극동타워 116 117호","서울특별시 강남구 압구정로 152 극동타워 116 117호 (신사동)","06030","에스온누리약국","20201021170501","I","2019-10-30 22:03:00.0","","202231.679115994","447037.821824887","","","","",""
"3150000","315000001120200010","20200729","","01","영업/정상","0000","정상","","","","","02-3663-8013","0","","서울특별시 강서구 가양동 1488 가양프라자","서울특별시 강서구 허준로 198 가양프라자 1층 104 105호 (가양동)","07532","가양온누리약국","20201021141429","U","2019-10-30 22:03:00.0","","187582.851731743","451006.669081811","","","","",""
"3130000","313000001120200006","20200614","","03","폐업","0002","폐업","20201021","","","","","","","서울특별시 마포구 서교동 494","서울특별시 마포구 양화로 72 1층 118호 (서교동)","04044","셀약국","20201021164401","U","2019-10-30 22:03:00.0","","192555.052010668","449861.955802692","","","","",""
"3180000","318000001120200018","20201202","","01","영업/정상","0000","정상","","","","","02-2634-1558","","","서울특별시 영등포구 영등포동5가 6-3","서울특별시 영등포구 영등포로 231-1 1층 (영등포동5가)","07250","천우약국","20201202111355","I","2019-11-02 00:04:00.0","","191732.892900792","446390.542846428","","","","",""
"3220000","322000001120160003","20160223","","03","폐업","0002","폐업","20200512","","","","02-556-5656","","","서울특별시 강남구 논현동 234-1번지 ","서울특별시 강남구 논현로114길 8 (논현동)","06109","초원약국","20200512204334","U","2020-05-14 02:40:00.0","","202943.19161505     ","445144.756525116    ","동물약국","","","000",""
"3220000","322000001120160002","20160217","","03","폐업","0002","폐업","20191121","","","","02-565-7940","","","서울특별시 강남구 삼성동 141-33번지 리치타워빌딩 101호 ","서울특별시 강남구 테헤란로 403 (삼성동 리치타워 101호)","06162","강남우리온누리약국","20191121175908","U","2019-11-23 02:40:00.0","","204311.662147425    ","444767.559234168    ","동물약국","","","000",""
"3220000","322000001120150006","20151016","","03","폐업","0002","폐업","20160726","","","","02-543-8204","","","서울특별시 강남구 논현동 111-20번지 1층 ","서울특별시 강남구 선릉로 719 1층 (논현동)","06059","굿케어약국","20160726141732","I","2018-08-31 23:59:59.0","","203502.861991414    ","446297.685033799    ","동물약국","","","000",""
"3220000","322000001120130022","20130625","","03","폐업","0002","폐업","20170508","","","","579-1271","0","","서울특별시 강남구 개포동 655-4번지 101통","서울특별시 강남구 개포로 265 (개포동)","06305","더블유스토어진약국","20170510151811","I","2018-08-31 23:59:59.0","","204615.136798231    ","442085.488925554    ","동물약국","","","000",""
"3220000","322000001120130007","20130419","","03","폐업","0002","폐업","20150203","","","","3453-5824","","","서울특별시 강남구 역삼동 821-1번지 ","서울특별시 강남구 테헤란로 101 (역삼동)","06134","11번약국","20150203161731","I","2018-08-31 23:59:59.0","","202411.194406508    ","444045.193450289    ","동물약국","","","000",""
"3220000","322000001120040019","20040528","","03","폐업","0002","폐업","20060828","","","","02-2411-1009","0","","서울특별시 강남구 일원동 715-1번지 103호 ","서울특별시 강남구 일원로 95 (일원동103호)","","열린약국","20060828191244","I","2018-08-31 23:59:59.0","","207316.171537708    ","442619.805386643    ","동물약국","","","000",""
"3220000","322000001120040018","20040528","","03","폐업","0002","폐업","20110627","","","","02-3412-2577","0","","서울특별시 강남구 일원동 715-1   번지 106 호 ","","","참약국","20110626102503","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3220000","322000001120040017","20040521","","03","폐업","0002","폐업","20100806","","","","02-554-0905","0","","서울특별시 강남구 역삼동 651-3   번지 한솔빌딩 1층 ","","","서울밀레니엄약국","20100806142959","I","2018-08-31 23:59:59.0","","","","동물약국","","","000",""
"3220000","322000001120040016","20040515","","03","폐업","0002","폐업","20051226","","","","02-528-3528","0","","서울특별시 강남구 대치동 942번지 지하 112호 ","서울특별시 강남구 테헤란로 504 (대치동지하 112호)","","해성약국","20051226103054","I","2018-08-31 23:59:59.0","","205003.873011702    ","444927.339586616    ","동물약국","","","000",""
"3220000","322000001120180015","20180730","","03","폐업","0002","폐업","20190114","","","","02-3427-0652","","","서울특별시 강남구 신사동 535-10번지 1층 ","서울특별시 강남구 강남대로156길 45 1층 (신사동)","06034","힙스앤립스약국","20190116144514","U","2019-01-18 02:40:00.0","","201922.801071751    ","446331.220401544    ","동물약국","","","000",""
"3230000","323000001120170009","20170703","","03","폐업","0002","폐업","20170906","","","","024234239","","","서울특별시 송파구 삼전동 48-10번지 ","서울특별시 송파구 백제고분로 214 (삼전동 서울외과빌딩)","05582","베스트약국","20170906151531","I","2018-08-31 23:59:59.0","","207914.786189844    ","444584.647018072    ","동물약국","","","000",""
"3230000","323000001120170006","20170531","","03","폐업","0002","폐업","20180418","","","","0234010202","","","서울특별시 송파구 가락동 36번지 ","서울특별시 송파구 중대로 193 1층 (가락동 주식회사홈캐스트)","05704","더건강약국","20180419150618","I","2018-08-31 23:59:59.0","","211053.853517605    ","444134.571409402    ","동물약국","","","000",""
"3230000","323000001120170005","20170530","","03","폐업","0002","폐업","20180807","","","","0234023678","","","서울특별시 송파구 문정동 618번지 ","서울특별시 송파구 송파대로 111 205동 414호 (문정동 파크하비오)","05837","하비온누리약국","20180807150541","I","2018-08-31 23:59:59.0","","210868.397496689    ","442053.227933005    ","동물약국","","","000",""
"3230000","323000001120130005","20130322","","03","폐업","0002","폐업","20140116","","","","","0","","","서울특별시 송파구 석촌호수로 160 (삼전동)","05601","뉴시티약국","20150731134359","I","2018-08-31 23:59:59.0","","208312.220404996    ","444948.902590642    ","동물약국","","","000",""
"3230000","323000001120130002","20130304","","03","폐업","0002","폐업","20180601","","","","412-5345","0","","","서울특별시 송파구 올림픽로35가길 16 지하1층 (신천동)","05510","홈플라자약국","20180601171244","I","2018-08-31 23:59:59.0","","209039.148023482    ","446007.966801057    ","동물약국","","","000",""
"3230000","323000001120170003","20170510","","03","폐업","0002","폐업","20181015","","","","02-425-0730","0","","서울특별시 송파구 신천동 7-30번지 ","서울특별시 송파구 송파대로 570 2층 (신천동)","05510","굿데이약국","20181015152719","U","2018-10-15 23:59:59.0","","208688.155079917    ","445954.176613992    ","동물약국","","","000",""
"3230000","323000001120170002","20170104","","03","폐업","0002","폐업","20181219","","","","403-1017","","","","서울특별시 송파구 동남로18길 45 1층 (가락동 용진빌딩)","05782","해그린약국","20181219101907","U","2018-12-21 02:40:00.0","","211856.049565659    ","443408.496565682    ","동물약국","","","000",""
"3140000","314000001120200007","20201021","","01","영업/정상","0000","정상","","","","","2644-8884","0","","서울특별시 양천구 신정동 329-10 목동 블루스퀘어","서울특별시 양천구 목동동로 150 목동 블루스퀘어 105호 (신정동)","08014","스마트약국","20201022094256","I","2019-10-30 22:04:00.0","","188484.077672874","446311.699743049","","","","",""
"3240000","324000001120200017","20201203","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강동구 길동 415-13 강동 큐브 2차","서울특별시 강동구 진황도로 85 105106호 (길동 강동 큐브 2차)","05354","솔약국","20201203204930","I","2019-11-02 00:05:00.0","","211963.942242149","448273.205058814","","","","",""
"3130000","313000001120200013","20201203","","01","영업/정상","0000","정상","","","","","","","","서울특별시 마포구 망원동 395-24","서울특별시 마포구 희우정로12길 16 2층 (망원동)","04017","태이린한약국","20201203122008","I","2019-11-02 00:05:00.0","","191437.297353152","450155.595613619","","","","",""
"3200000","320000001120180011","20181030","","03","폐업","0002","폐업","20201229","","","","02-877-4123","","","서울특별시 관악구 봉천동 1656-28 1층","서울특별시 관악구 인헌길 12 1층 (봉천동)","08793","늘봄약국","20201229142412","U","2019-11-01 21:01:00.0","","196992.72399493","441439.887712347","","","","",""
"3150000","315000001120170003","20170518","","03","폐업","0002","폐업","20201229","","","","3663-1205","","","서울특별시 강서구 염창동 264-37","서울특별시 강서구 양천로 684 1층 (염창동 부성빌딩)","07555","애플약국","20201229185352","U","2019-11-01 21:01:00.0","","188615.453159","449827.102397602","","","","",""
"3230000","323000001120160008","20160701","","03","폐업","0002","폐업","20180515","","","","","0","","서울특별시 송파구 장지동 880번지 ","서울특별시 송파구  위례광장로  193 (장지동)","138886","위례푸른약국","20180515103959","I","2018-08-31 23:59:59.0","","212511              ","442178              ","동물약국","","","000",""
"3230000","323000001120160004","20160329","","03","폐업","0002","폐업","20200424","","","","02-416-8173","0","","","서울특별시 송파구 가락로 74 106호 (석촌동 송일상가)","05695","행복한약국","20200424152540","U","2020-04-26 02:40:00.0","","209167.254169007    ","444200.631777455    ","동물약국","","","000",""
"3230000","323000001120160003","20160315","","03","폐업","0002","폐업","20170118","","","","02-408-3393","","","","서울특별시 송파구 양재대로 1222 3층 15호 (방이동 올림픽프라자)","05648","참소망약국","20170118170811","I","2018-08-31 23:59:59.0","","211798.748740544    ","445963.384875409    ","동물약국","","","000",""
"3230000","323000001120130027","20130812","","03","폐업","0002","폐업","20140211","","","","424-3223","0","","서울특별시 송파구 잠실동 314-10번지 1층 ","서울특별시 송파구 백제고분로 162 1층 (잠실동)","05576","건강약국","20140211135200","I","2018-08-31 23:59:59.0","","207422.191120518    ","444760.045141344    ","동물약국","","","000",""
"3230000","323000001120150003","20150209","","03","폐업","0002","폐업","20151105","","","","02-402-7976","0","","서울특별시 송파구 가락동 167-4번지 성지빌딩 지하1층 ","서울특별시 송파구 오금로 412 (가락동)","05769","연세튼튼약국","20171228154723","I","2018-08-31 23:59:59.0","","211927.317656732    ","443911.679688784    ","동물약국","","","000",""
"3230000","323000001120150002","20150128","","03","폐업","0002","폐업","20161231","","","","024089313","","","서울특별시 송파구 장지동 879번지 위례22단지 상가 103-1호 ","서울특별시 송파구 위례광장로 163 103-1호 (장지동)","05848","곰약국","20170112170106","I","2018-08-31 23:59:59.0","","212499.46146700000  ","442259.37600100000  ","동물약국","","","000",""
"3230000","323000001120150001","20150112","","03","폐업","0002","폐업","20190729","","","","024096262","","","서울특별시 송파구 가락동 164-24번지 동희빌딩 ","서울특별시 송파구 동남로 217 1층 (가락동 동희빌딩)","05820","송파제일약국","20190729105131","U","2019-07-31 02:40:00.0","","211577.85330384     ","443847.278320975    ","동물약국","","","000",""
"3230000","323000001120140007","20141027","","03","폐업","0002","폐업","20150303","","","","024157747","","","서울특별시 송파구 송파동 163-17번지 ","서울특별시 송파구 오금로32길 32 (송파동)","05672","그린팜약국","20150303104544","I","2018-08-31 23:59:59.0","","210432.726398095    ","444603.003663184    ","동물약국","","","000",""
"3230000","323000001120130026","20130807","","03","폐업","0002","폐업","20140318","","","","412-0306","","","서울특별시 송파구 송파동 17-3번지 ","서울특별시 송파구 백제고분로41길 11 (송파동)","05626","감초당약국","20140318110843","I","2018-08-31 23:59:59.0","","209475.884952331    ","444985.254890669    ","동물약국","","","000",""
"3230000","323000001120130025","20130807","","03","폐업","0002","폐업","20140616","","","","422-4262","","","서울특별시 송파구 송파동 163-20번지 ","서울특별시 송파구 오금로32길 28 (송파동)","05672","송파온누리약국","20140616152424","I","2018-08-31 23:59:59.0","","210472.868095682    ","444646.274003639    ","동물약국","","","000",""
"3230000","323000001120130032","20130829","","03","폐업","0002","폐업","20160106","","","","413-1140","","","서울특별시 송파구 잠실동 19-9번지 파인애플상가 406호","서울특별시 송파구 올림픽로 119 4층 406호 (잠실동 파인애플상가)","05501","그린약국","20160106160717","I","2018-08-31 23:59:59.0","","207373.50021477     ","445545.656024061    ","동물약국","","","000",""
"3230000","323000001120180009","20180717","","03","폐업","0002","폐업","20190312","","","","02-407-7711","","","서울특별시 송파구 문정동 19번지 문정푸르지오아파트 201동 1층 4호 ","서울특별시 송파구 송이로32길 37 201동 1층 4호 (문정동 문정푸르지오아파트)","05797","사랑약국","20190312164427","U","2019-03-14 02:40:00.0","","211187.996641126    ","442745.671939347    ","동물약국","","","000",""
"3230000","323000001120130001","20130124","","03","폐업","0002","폐업","20141028","","","","406-5258","0","","","서울특별시 송파구 위례성대로20길 31 1층 (오금동)","05657","햇살약국","20150731134148","I","2018-08-31 23:59:59.0","","211182.039440114    ","445171.927200021    ","동물약국","","","000",""
"3230000","323000001120120003","20120905","","03","폐업","0002","폐업","20130402","","","","02)408-3393","0","","","서울특별시 송파구 양재대로 1222 3층 15호 (방이동)","05648","참소망약국","20150731133848","I","2018-08-31 23:59:59.0","","211798.748740544    ","445963.384875409    ","동물약국","","","000",""
"3230000","323000001120130018","20130718","","03","폐업","0002","폐업","20150615","","","","407-1569","","","서울특별시 송파구 문정동 4-6번지 1층 ","서울특별시 송파구 동남로 136 1층 (문정동)","05796","성조약국","20150615174221","I","2018-08-31 23:59:59.0","","211076.394883357    ","443217.61839074     ","동물약국","","","000",""
"3230000","323000001120130014","20130614","","03","폐업","0002","폐업","20140827","","","","419-3303","0","","","서울특별시 송파구 올림픽로 435 A동 410-1호 (신천동 파크리오상가)","05507","행복한나무M약국","20150731134938","I","2018-08-31 23:59:59.0","","209995.612788762    ","446691.34604437     ","동물약국","","","000",""
"3230000","323000001120130013","20130613","","03","폐업","0002","폐업","20150730","","","","415-7361","0","","","서울특별시 송파구 올림픽로 435 A동 410-1호 (신천동 파크리오상가)","05507","우리 동물약국","20150731134822","I","2018-08-31 23:59:59.0","","209995.612788762    ","446691.34604437     ","동물약국","","","000",""
"3220000","322000001120200037","20201023","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강남구 삼성동 158-14","서울특별시 강남구 삼성로92길 27 (삼성동)","06169","사랑온누리약국","20201023160512","I","2019-10-30 22:05:00.0","","205100.303735382","445127.320801856","","","","",""
"3210000","321000001120200009","20201023","","01","영업/정상","0000","정상","","","","","02-2088-6383","","","서울특별시 서초구 서초동 1583-10 서초아트자이","서울특별시 서초구 반포대로 58 129호 (서초동 서초아트자이)","06652","서초행복약국","20201023184909","I","2019-10-30 22:05:00.0","","200953.239716326","442613.337649681","","","","",""
